bug.id,revision.id.buggy,revision.id.fixed,report.id,report.url
1,2353d807058bc2a20af279a480d6652cdf892f4d,1dfad5043a207e032a78ef50c3cba50488bcd300,253,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-253.json
2,61095090415cff7cae4f3645fa76ee7cdd3ee23d,d1cfe67977d8f3aaa85ec20c262171da394d5977,884,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-884.json
3,3cc85c3c37aa8bc834a4a86f91ddeb399d854024,d80fcc04239ab8c4cf781273c4f9bc54cf06f479,864,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-864.json
4,1c95684b4a6add525b3070cbd27c234981520676,efefb736fccc2039b5fb079710b3f2ac82b8c6e4,873,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-873.json
5,722d1192e7ed174a12911dce09594228e31240e9,59eec92e364b2ec2cec9dd63449f5c0134983f18,851,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-851.json
6,929b1c8fb38d8a7145f6e6f96255a764d92f5b3c,9f7a353385bf0b93cdaeaa56cc5b1450db790127,635,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-635.json
7,d93f2d5aaf346749eaa6ae1641a171aeb177de5d,e736b1c92981fafdc87f3f41f66918305f173734,841,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-841.json
8,e237d2643b102fbea616717806391f48e2ce506a,6300a43566d4adcf8828128267808a8740edc835,820,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-820.json
9,19233b94d925c331933feff6268dc2941fa988b1,e9c15465c000c19ef4e0b8f68a680589ae4111d7,824,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-824.json
10,f681fd8045bfa4a41f3a66c942b97fb04335b7cc,0884a4cbef1c82153ef306477a12af0480385a35,821,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-821.json
11,bbf1b138e20a36ca79b2a012ae145c943929a6dd,482b767639e6eec7c30d8898851560c41b66d885,810,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-810.json
12,919fda930ca242e2d1490e6413b601c8bad701b4,d06ac163013a3779fcec7c2f544ba99d08f69f58,794,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-794.json
13,8b8c01a39b94069a9dac08b92c27dc9b9532ff7f,d6d733f461ee5ba26e9326c1c7609f1f00d6d2db,787,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-787.json
14,b7c2861bf45b358b26ebc5ee1be9b6ce96bec78a,4b15b25f400335b6e2820cb690430324748372f9,779,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-779.json
15,f9fbad23b8fb59464e395c164197750abb5db296,968b3f467f51c6bfec18af1fbcf980a0f19a1fb3,773,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-773.json
16,33ab4df84afbdb36216b8a1ea3a526c438615e26,3b97e5e4212c769daa22a96094ed19b4658c8760,772,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-772.json
17,e5e1253ac6d43e26271cc658a42fdb1477454faf,33ab4df84afbdb36216b8a1ea3a526c438615e26,688,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-688.json
18,686146c4de7d2bd985156ae15175365633dd0f94,ea119a2d06328852763f9ee447c3bf74fa1f83dc,768,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-768.json
19,8d91f37d29abd8682e298a23f63b96f2f2def659,686146c4de7d2bd985156ae15175365633dd0f94,769,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-769.json
20,7e98b9c9511d197ed572b73214814ccb546a4b78,ebf229b05f4ee71bc05d70830f5dd5683271d661,759,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-759.json
21,a9250a5aac439a72f71c248de07f042674fb2076,1787d7b2cff83a0f177dd958033c53e4502406d2,753,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-753.json
22,c8e5f7acc524fe629f73876acfb463619a02f34b,43a55234ef122a1ed98681ce0350506207b878d5,753,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-753.json
23,30a88df811879f5d389f56257c93ab5f740a0518,b59cdd9e2dc64d2db86b90982c200a78f2f85e50,747,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-747.json
24,59aac0b247db74ec7047132f368953935edd81b8,70ca6014779735bdc52ca0e80e528257829a15e7,737,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-737.json
25,372eb11e44b8559004bfe78a5b4003caf0072135,2e904fcdc3bc09e3bff557fcfca383ba7e450095,729,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-729.json
26,d36428ed0ba16afb7fa603154be162514303fbcf,372eb11e44b8559004bfe78a5b4003caf0072135,732,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-732.json
27,1d9ecb5328bbde5ee84dbfe2d74bbd318b89b6d7,7a8983042131c5a9c2b5421ae42075cbb8ef1aeb,727,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-727.json
28,5c46a579786510ff342dcf622148e2bb3da0874e,59dbb7a28680caad08ddb1658123fe0cbb1ae689,728,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-728.json
29,3587cc3bb550dadee3c9aeac44041aa29087e74e,6924915efab89f921fd0779fe200fecc1bf80847,724,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-724.json
30,6da361c5865ecac18ee147014c9e84244d19c2a9,38e2b8f247423734adec3dbd76fa22da1a3561a8,698,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-698.json
31,82dd7814fd865ac31435cd239cb61c531900bd03,0a670cb51fd56c12c19f98884c9513792ebc3f76,703,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-703.json
32,116e0d5aea0f0f968a6d2ea4e085930331919752,66c8c695fd8130e3ede6f77c6e5cc1ec96a0e9b3,701,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-701.json
33,24c113d396a1c3e175bf70fe572b496ff7a68144,382422adae8e9f07fc23c94089c0ebe08a2174bc,700,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-700.json
34,bc018d6c44e70b5c02016431a2f3604b3e6fc45c,87b154f89cba3c67045cd7a783b79231d0630a4c,691,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-691.json
35,7e3e1a667c866458cca12b7ade9965b4e6ddf3c0,22784dc96c391b01692ce686eb93b9aa0ef74ede,669,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-669.json
36,c5ec81dc0b6aaaefcdfd84ee10e43f3312350d23,be397ee0d0be2aad8f71d12f097b17563866445a,668,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-668.json
37,375879beef8fcffaae51749a7ac537d2eb140802,7e93d521cb67ce33018315234fafe8a5aa30ee1e,663,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-663.json
38,f067d0e1d84d631ec0c1e8e8cd812bbda1497958,8cf08115c6b252f8c6b54348a4089dccc45a01fb,657,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-657.json
39,9a40e654ee3aa65d01671e4da63f292d2e4e03c0,d577973fb378dfe0d05991ec0dfa6c1f40e574ee,643,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-643.json
40,a90f4b4fba37c52376d5f074729233d59ce08408,6ebc0c3d7d4da7d2cf95f53d4ea790e89d3abc7a,284,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-284.json
41,974027e9f66882bc75840bb15cfbaa206e02dd0e,00b1517c53912ac6843c257c0a6ead1176e8c5ee,368,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-368.json
42,f74939a64a205d89721383c24874fe4e41439cfd,fb01427a445ebfeb3af5e220a98ccaced339b73e,644,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-644.json
