bug.id,revision.id.buggy,revision.id.fixed,report.id,report.url
1,b1cd358495cae3df8e0e32147ef433cce83390c8,f8aa3e033c1fde4a434864f666315b433498d32c,COLLECTIONS-217,https://issues.apache.org/jira/browse/COLLECTIONS-217
2,f8aa3e033c1fde4a434864f666315b433498d32c,3f09772b742d7886c5a18427c9838fb267cc335b,COLLECTIONS-214,https://issues.apache.org/jira/browse/COLLECTIONS-214
3,3f09772b742d7886c5a18427c9838fb267cc335b,66c4b99ddc7daea806c1318a40736d0f5c8fa7bd,COLLECTIONS-219,https://issues.apache.org/jira/browse/COLLECTIONS-219
4,139636b502dd144b7f6070a8f30b46913ef6965a,5e313d14b2a10ce0aea529ac4db50e183f0b1e49,COLLECTIONS-228,https://issues.apache.org/jira/browse/COLLECTIONS-228
5,d0128142ff08d9a9dc5c1ca483594abb21f90353,f43e0a53c1f4d3335e720131973dfc8e1103f5f9,COLLECTIONS-249,https://issues.apache.org/jira/browse/COLLECTIONS-249
6,95a3fecee0f7a87624e490f0026b391188f9aceb,1d5610521f5846c1d6f7d0a65f93c384dbf33e8d,COLLECTIONS-261,https://issues.apache.org/jira/browse/COLLECTIONS-261
7,142a6dd5eedf83e9bd5f077d64977969cc4be40c,01086ef5b312d7aa5ad231277950618cb93664ee,COLLECTIONS-278,https://issues.apache.org/jira/browse/COLLECTIONS-278
8,b147d16e647c9fa54b4ad14a76fd532906cec558,7cf943172b154019d7c6a66f4290272b2144e29a,COLLECTIONS-220,https://issues.apache.org/jira/browse/COLLECTIONS-220
9,7cf943172b154019d7c6a66f4290272b2144e29a,8a5d3acab88bb2ef7416f3141d63f10b79d318cf,COLLECTIONS-271,https://issues.apache.org/jira/browse/COLLECTIONS-271
10,c1351569a7184caee4ed7eacdf948f6a79db160f,e6d4f465446e5645f1a68f3d90964a6ade82f59e,COLLECTIONS-240,https://issues.apache.org/jira/browse/COLLECTIONS-240
11,7873bd62ee22efd0c32cddd94e388a80faab81b2,d887c5913fddcecad8483ec9a0cbf407ed08c157,COLLECTIONS-266,https://issues.apache.org/jira/browse/COLLECTIONS-266
12,441ed780ad999caf09ef5522983764977c8be45d,79ff10494b90ba99c339aadb87f6281c97aea966,COLLECTIONS-271,https://issues.apache.org/jira/browse/COLLECTIONS-271
13,79ff10494b90ba99c339aadb87f6281c97aea966,f3eaf2ceae5d49c329ce8675d06b3003eb1ba389,COLLECTIONS-299,https://issues.apache.org/jira/browse/COLLECTIONS-299
14,f3eaf2ceae5d49c329ce8675d06b3003eb1ba389,0725e476d4cc66e6331bdceb4e29a54a9ce7f462,COLLECTIONS-294,https://issues.apache.org/jira/browse/COLLECTIONS-294
15,0725e476d4cc66e6331bdceb4e29a54a9ce7f462,0122245f02ba7b22dd40f38c98aa2f08984707bd,COLLECTIONS-304,https://issues.apache.org/jira/browse/COLLECTIONS-304
16,0122245f02ba7b22dd40f38c98aa2f08984707bd,3290bbc85420176f53bad1968611bf53798b2770,COLLECTIONS-307,https://issues.apache.org/jira/browse/COLLECTIONS-307
17,bb72bc51ce46c102124d09ac862860f44d169cb4,459f14b33c02509a4b9cc5360f3ff2f4edba9284,COLLECTIONS-239,https://issues.apache.org/jira/browse/COLLECTIONS-239
18,38bb9b4ac534abc95a83c75faf5e87cfe25319d4,b10fa43d3e29af6c6e79577c305fad99df01dff0,COLLECTIONS-426,https://issues.apache.org/jira/browse/COLLECTIONS-426
19,89d8791f05f0d28199820e87c683696f96d42f40,bb9952dbedc77f25fffda32d96e6494e2246bab3,COLLECTIONS-444,https://issues.apache.org/jira/browse/COLLECTIONS-444
20,89ebfe8f921be807d40b3cecc504b05d56c0d898,b88692f83a938e31fd5f703c99db2a5720cd9f3e,COLLECTIONS-447,https://issues.apache.org/jira/browse/COLLECTIONS-447
21,4b9c68b55a6f82942d32c5149fa0363b8b6b39fc,803a9c6c17efbc98bc9513e6bf7e6900d4dbae2c,COLLECTIONS-310,https://issues.apache.org/jira/browse/COLLECTIONS-310
22,62e69cf4f2fcb3ad8bdc44f75f8a9e3e20ca7337,7df57879c92a467cd71860e6cfe14a04a49fd031,COLLECTIONS-474,https://issues.apache.org/jira/browse/COLLECTIONS-474
23,15ee56bd0f91ef807a3e729ab3410a834ef3fcef,72784c46f6a7d7644398db5c7ac8bd3822c523d4,COLLECTIONS-495,https://issues.apache.org/jira/browse/COLLECTIONS-495
24,72784c46f6a7d7644398db5c7ac8bd3822c523d4,539be680cd2b1a8f6833b28ee0cca22a88161466,COLLECTIONS-496,https://issues.apache.org/jira/browse/COLLECTIONS-496
25,7c99c6234c7b403449420b2688fff3d516662591,73d69dfe8677210e44049bc1a2a7d1ff85bc1ca7,COLLECTIONS-566,https://issues.apache.org/jira/browse/COLLECTIONS-566
26,3a9c4718ee0fd2eeef8b3ce151ee829fadbef5ae,f8bd75d37ca12c5d49c1b628c33c0b45e2d082eb,COLLECTIONS-576,https://issues.apache.org/jira/browse/COLLECTIONS-576
27,7a72b1983c03f7b33e397cdfc5e8f0636bcd924e,3eee44cf63b1ebb0da6925e98b3dcc6ef1e4d610,COLLECTIONS-580,https://issues.apache.org/jira/browse/COLLECTIONS-580
28,796114ea4a9cc57ab17170536e1caa5933520c47,a270ff62852e62b5ac0f943a7e57292a72b77271,COLLECTIONS-586,https://issues.apache.org/jira/browse/COLLECTIONS-586
