bug.id,revision.id.buggy,revision.id.fixed,report.id,report.url
1,2c454a4ce3fe771098746879b166ede2284b94f4,687b2e62b7c6e81cd9d5c872b7fa9cc8fd3f1509,LANG-747,https://issues.apache.org/jira/browse/LANG-747
3,1f001d06a2bde5ee4e3204ab38c4b1db8e95db0b,2c9c8753165dc7ce5dd1d5a6d741b445b33302c2,LANG-693,https://issues.apache.org/jira/browse/LANG-693
4,4ddbd99c5805781bd3c2287ab7920fecc23dab53,fb47b96ab635d7cc6e9edefdddc46f1baf63b117,LANG-882,https://issues.apache.org/jira/browse/LANG-882
5,379151bad9c5402c335db67f9494351b99298732,75944e541d358d5b06ebbba3098a919fbf2539d4,LANG-865,https://issues.apache.org/jira/browse/LANG-865
6,6823c3742ee16f5b28e550a6afb685553befc0c2,cff0f1ae37bb2b7ab2dcdb10dec1f3cad7532e1c,LANG-857,https://issues.apache.org/jira/browse/LANG-857
7,f0c7e60bbaf975b64ab5bf1b75ba6b7dbc256300,e71f6dd3f2f70c640ae73d28b432b3a69ffcab4b,LANG-822,https://issues.apache.org/jira/browse/LANG-822
8,8d192d7063cc747a3c6226122ea83c7348e199e7,a4a455053e7e4a77320efd6db0814f4de82d754d,LANG-818,https://issues.apache.org/jira/browse/LANG-818
9,afe5dff79fc23d222ba1f1481fbbf55e09d2e6da,c45d5bff75edfef6387d40e681f9dc7c9b517bbb,LANG-832,https://issues.apache.org/jira/browse/LANG-832
10,0afcd15e183205a85a45a2775f1fb75a162a1389,afe5dff79fc23d222ba1f1481fbbf55e09d2e6da,LANG-831,https://issues.apache.org/jira/browse/LANG-831
11,c9d786a4fe2639581047d878a64bab6fb24f1ab3,c821fafce06adefc040e8983fb12d49399a48627,LANG-807,https://issues.apache.org/jira/browse/LANG-807
12,9351ed93365de2d1c316b8f419566820e88839e3,c9d786a4fe2639581047d878a64bab6fb24f1ab3,LANG-805,https://issues.apache.org/jira/browse/LANG-805
13,d0cf0fdd4ff2329f9584c4f663f1af177c1994f6,bd59a1908a1df3364918be7b07782500616b15ac,LANG-788,https://issues.apache.org/jira/browse/LANG-788
14,c8afaa3e869cc8c25577641553e0d0b5bdac78b5,cf7211f9d7d70d56501d8c4c827bf9ce3cac5f0b,LANG-786,https://issues.apache.org/jira/browse/LANG-786
15,76912e0d8aed581ee4bc6b8635d0512ac2695f5d,8185a9e681d6de5f40b0ed07b40730c9761bad37,LANG-775,https://issues.apache.org/jira/browse/LANG-775
16,a145b6d838914e38ee1027a1497de41140549080,13c7f19a5ad506340a7c8d8601ef4bf2426ab325,LANG-746,https://issues.apache.org/jira/browse/LANG-746
17,a7e90b2ffa23ab60c7022e2f94a12651b4fb8ec0,b4255e6d071dc8d48bfc51037cecb29097b9a49d,LANG-720,https://issues.apache.org/jira/browse/LANG-720
18,aefe0749b2f2e63f9d13393694e7d20173bc032a,2aa9dca994b006ccbfcb528de5ff0da6a5578411,LANG-719,https://issues.apache.org/jira/browse/LANG-719
19,85481c8f87075c88a97e793d9a6fcfd8d3c6946f,0b3a8a3128890f710700d04e38df48b883d11d91,LANG-710,https://issues.apache.org/jira/browse/LANG-710
20,0c01b4c48bc886a7e53b517efeb2192d1caaffe2,f08213cc4c35fd71e98aa5233fcb2db3333793a2,LANG-703,https://issues.apache.org/jira/browse/LANG-703
21,a473984ef081ac1c55ce263345c5a54049275935,55f642725742513824975af0e5e91cb1920b6d72,LANG-677,https://issues.apache.org/jira/browse/LANG-677
22,1b708e343781255f50e17bf10b363cca303120af,0b2b82ad923b0455cde93286e3f504a1abd0863b,LANG-662,https://issues.apache.org/jira/browse/LANG-662
23,458597c6dcc23b01284930521f1cb80e986b442d,46356183872f2cba5e340993c6d85597a4f3cdbb,LANG-636,https://issues.apache.org/jira/browse/LANG-636
24,d61f50a3986b983ba0bfc6d2ec2abc26892c6ed2,81903abbb25ff92597d5f1e3acc648d12bdee444,LANG-664,https://issues.apache.org/jira/browse/LANG-664
25,eb94e61a64105bcdd6afd0f6377de7b4fa7fa105,2bae68787d15c3d3540380164e62759485078ec1,LANG-658,https://issues.apache.org/jira/browse/LANG-658
26,e67792f82e7eaccb39007c0fa65f3217f24be10d,75d5b74a1a7ef68c5169f4b44cdf972c1ab07ee0,LANG-645,https://issues.apache.org/jira/browse/LANG-645
27,7c915333685392f7cfc913b2085471709e6d6227,c2560c028173c3bc0a4627d4ce5ce221bcc9be66,LANG-638,https://issues.apache.org/jira/browse/LANG-638
28,8da5fb28a764eee26c76a5018c293f224017887b,3e1afecc200d7e3be9537c95b7cf52a7c5031300,LANG-617,https://issues.apache.org/jira/browse/LANG-617
29,cbf8e4eb017a99af9a8f24eb8429e8a12b62af8b,982e295053663787bb0396b81a8956c3c87dc25b,LANG-624,https://issues.apache.org/jira/browse/LANG-624
30,24f6517c9d5c1293f0c1209b7b44b6eeaa6ebee2,19b6372018c6b800f8e2bf1b85e15ef4cbd500da,LANG-607,https://issues.apache.org/jira/browse/LANG-607
31,0cc451d5e5cb565eb7311308466f487bc534ebaf,38bf7048571f3bc8dd34d14691906426444e4381,LANG-607,https://issues.apache.org/jira/browse/LANG-607
32,1c606c3d96838e595a0664cbafdd60caae34aa0e,006fca88e86bd6f650d4d021d2ff3573a572827d,LANG-586,https://issues.apache.org/jira/browse/LANG-586
33,575be16474e8e8246d4bbde6f243fdf38c34ad5b,0603aef594fa60126c2d45f2ab164eee39f7b44c,LANG-587,https://issues.apache.org/jira/browse/LANG-587
34,3f900a7395e31eaa72e0fa2fb43c090e5a8fa4ed,496525b0d626dd5049528cdef61d71681154b660,LANG-586,https://issues.apache.org/jira/browse/LANG-586
35,48bf241d4149919e0928e39616bee2e3783e2987,80bd78ea0685d28ddec9b8162d652db9dec949ce,LANG-571,https://issues.apache.org/jira/browse/LANG-571
36,ec0c4e5508dbd8af83253f7c50f8b728a1003388,da0612b348fcfa7679b92a5e9b8e1603e8e2da3a,LANG-521,https://issues.apache.org/jira/browse/LANG-521
37,b5906d3f325ca3a1147d5fa68912975e2e6c347e,ea140fb5c327e2b58f6c5bf1057c7dede909a50c,LANG-567,https://issues.apache.org/jira/browse/LANG-567
38,e28c95ac2ce95852add84bdf3d2d9c00ac98f5de,a95e76eefb91bdd9cf1c22734874a3d3c95ed327,LANG-538,https://issues.apache.org/jira/browse/LANG-538
39,0aa57f04ede369a4f813bbb86d3eac1ed20b084c,cb40e35f5e0990fad4c5278964fcc24e112dde8c,LANG-552,https://issues.apache.org/jira/browse/LANG-552
40,c72adf1b7592f302b8abefdb3b2f95782cc75aa2,8b1a8e178abb46cc048a3982636b8ec4e6ffc8dc,LANG-432,https://issues.apache.org/jira/browse/LANG-432
41,ac58807ede6d9a0625b489cdca6fd37bad9cacfe,4d3629f310e84cc24c0e5f09d97f5126692d0128,LANG-535,https://issues.apache.org/jira/browse/LANG-535
42,68217617c54467c7c6098168e714a2fb6a48847d,dd2ae757d12554f290931f0b3c05e33ad993ecd1,LANG-480,https://issues.apache.org/jira/browse/LANG-480
43,ac2a39e92a71d5f9eb3ca7c6cc789b6341c582a4,eb3e2ae1f3734986a9f0225c661888baac3cb13b,LANG-477,https://issues.apache.org/jira/browse/LANG-477
44,cf28c89dcf72d27573c478eb91e3b470de060edd,81f10d7f1ef52d44f43b38d81ac3dc1c83d45134,LANG-457,https://issues.apache.org/jira/browse/LANG-457
